	#SampleID	Taxonomy	GROUP	Subgroup	Value	Total	RelativeAbundance
1478	16F	Bacteria|p_Synergistota	CHJ-BPD/DS+	Fecal	18	169051	0.00010647674370456253
1479	16F	Bacteria|p_Tenericutes	CHJ-BPD/DS+	Fecal	8	169051	4.732299720202779e-05
1480	16F	Bacteria|p_Verrucomicrobia	CHJ-BPD/DS+	Fecal	1	169051	5.915374650253474e-06
1481	16F	Bacteria|p_Verrucomicrobiota	CHJ-BPD/DS+	Fecal	8536	169051	0.05049363801456365
1482	16F	Bacteria|p_WPS-2	CHJ-BPD/DS+	Fecal	20	169051	0.00011830749300506947
1483	16F	Eukaryota	CHJ-BPD/DS+	Fecal	0	169051	0.0
1485	18A	Archaea|p_Crenarchaeota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1486	18A	Archaea|p_Euryarchaeota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1487	18A	Archaea|p_Halobacterota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1488	18A	Archaea|p_Thermoplasmatota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1489	18A	Bacteria	CHJ-BPD/DS+	MAM-J	150	151146	0.000992417927037434
1490	18A	Bacteria|p_Acidobacteriota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1491	18A	Bacteria|p_Actinobacteria	CHJ-BPD/DS+	MAM-J	296	151146	0.0019583713760205363
1492	18A	Bacteria|p_Actinobacteriota	CHJ-BPD/DS+	MAM-J	798	151146	0.005279663371839149
1493	18A	Bacteria|p_Bacteroidetes	CHJ-BPD/DS+	MAM-J	3	151146	1.984835854074868e-05
1494	18A	Bacteria|p_Bacteroidota	CHJ-BPD/DS+	MAM-J	40217	151146	0.2660804784777632
1495	18A	Bacteria|p_Bdellovibrionota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1496	18A	Bacteria|p_Caldatribacteriota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1497	18A	Bacteria|p_Caldisericota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1498	18A	Bacteria|p_Campylobacterota	CHJ-BPD/DS+	MAM-J	14297	151146	0.09459066068569463
1499	18A	Bacteria|p_Chloroflexi	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1500	18A	Bacteria|p_Cloacimonadota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1501	18A	Bacteria|p_Cyanobacteria	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1502	18A	Bacteria|p_Dadabacteria	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1503	18A	Bacteria|p_Deferribacterota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1504	18A	Bacteria|p_Deinococcota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1505	18A	Bacteria|p_Desulfobacterota	CHJ-BPD/DS+	MAM-J	1531	151146	0.010129278975295409
1506	18A	Bacteria|p_Elusimicrobiota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1507	18A	Bacteria|p_Entotheonellaeota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1508	18A	Bacteria|p_Fibrobacteres	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1509	18A	Bacteria|p_Fibrobacterota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1510	18A	Bacteria|p_Firmicutes	CHJ-BPD/DS+	MAM-J	6074	151146	0.0401863099255025
1511	18A	Bacteria|p_Fusobacteria	CHJ-BPD/DS+	MAM-J	29	151146	0.0001918674658939039
1512	18A	Bacteria|p_Fusobacteriota	CHJ-BPD/DS+	MAM-J	27192	151146	0.17990552181334604
1513	18A	Bacteria|p_Gemmatimonadota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1514	18A	Bacteria|p_Latescibacterota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1515	18A	Bacteria|p_Methylomirabilota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1516	18A	Bacteria|p_Myxococcota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1517	18A	Bacteria|p_NB1-j	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1518	18A	Bacteria|p_Nitrospirota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1519	18A	Bacteria|p_Patescibacteria	CHJ-BPD/DS+	MAM-J	15	151146	9.92417927037434e-05
1520	18A	Bacteria|p_Planctomycetota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1521	18A	Bacteria|p_Proteobacteria	CHJ-BPD/DS+	MAM-J	60497	151146	0.4002553822132243
1522	18A	Bacteria|p_Spirochaetota	CHJ-BPD/DS+	MAM-J	15	151146	9.92417927037434e-05
1523	18A	Bacteria|p_Synergistota	CHJ-BPD/DS+	MAM-J	23	151146	0.00015217074881240656
1524	18A	Bacteria|p_Tenericutes	CHJ-BPD/DS+	MAM-J	2	151146	1.3232239027165787e-05
1525	18A	Bacteria|p_Verrucomicrobia	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1526	18A	Bacteria|p_Verrucomicrobiota	CHJ-BPD/DS+	MAM-J	1	151146	6.616119513582893e-06
1527	18A	Bacteria|p_WPS-2	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1528	18A	Eukaryota	CHJ-BPD/DS+	MAM-J	0	151146	0.0
1530	18B	Archaea|p_Crenarchaeota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1531	18B	Archaea|p_Euryarchaeota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1532	18B	Archaea|p_Halobacterota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1533	18B	Archaea|p_Thermoplasmatota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1534	18B	Bacteria	CHJ-BPD/DS+	MAM-I	41	139691	0.00029350495021153835
1535	18B	Bacteria|p_Acidobacteriota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1536	18B	Bacteria|p_Actinobacteria	CHJ-BPD/DS+	MAM-I	818	139691	0.005855781689586301
1537	18B	Bacteria|p_Actinobacteriota	CHJ-BPD/DS+	MAM-I	6885	139691	0.04928735566357174
1538	18B	Bacteria|p_Bacteroidetes	CHJ-BPD/DS+	MAM-I	4	139691	2.863462928893057e-05
1539	18B	Bacteria|p_Bacteroidota	CHJ-BPD/DS+	MAM-I	32821	139691	0.23495429197299755
1540	18B	Bacteria|p_Bdellovibrionota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1541	18B	Bacteria|p_Caldatribacteriota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1542	18B	Bacteria|p_Caldisericota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1543	18B	Bacteria|p_Campylobacterota	CHJ-BPD/DS+	MAM-I	16034	139691	0.11478191150467819
1544	18B	Bacteria|p_Chloroflexi	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1545	18B	Bacteria|p_Cloacimonadota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1546	18B	Bacteria|p_Cyanobacteria	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1547	18B	Bacteria|p_Dadabacteria	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1548	18B	Bacteria|p_Deferribacterota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1549	18B	Bacteria|p_Deinococcota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1550	18B	Bacteria|p_Desulfobacterota	CHJ-BPD/DS+	MAM-I	969	139691	0.00693673894524343
1551	18B	Bacteria|p_Elusimicrobiota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1552	18B	Bacteria|p_Entotheonellaeota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1553	18B	Bacteria|p_Fibrobacteres	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1554	18B	Bacteria|p_Fibrobacterota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1555	18B	Bacteria|p_Firmicutes	CHJ-BPD/DS+	MAM-I	10933	139691	0.07826560050396948
1556	18B	Bacteria|p_Fusobacteria	CHJ-BPD/DS+	MAM-I	21	139691	0.00015033180376688548
1557	18B	Bacteria|p_Fusobacteriota	CHJ-BPD/DS+	MAM-I	32066	139691	0.2295495056947119
1558	18B	Bacteria|p_Gemmatimonadota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1559	18B	Bacteria|p_Latescibacterota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1560	18B	Bacteria|p_Methylomirabilota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1561	18B	Bacteria|p_Myxococcota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1562	18B	Bacteria|p_NB1-j	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1563	18B	Bacteria|p_Nitrospirota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1564	18B	Bacteria|p_Patescibacteria	CHJ-BPD/DS+	MAM-I	13	139691	9.306254518902435e-05
1565	18B	Bacteria|p_Planctomycetota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1566	18B	Bacteria|p_Proteobacteria	CHJ-BPD/DS+	MAM-I	39061	139691	0.27962431366372925
1567	18B	Bacteria|p_Spirochaetota	CHJ-BPD/DS+	MAM-I	1	139691	7.158657322232642e-06
1568	18B	Bacteria|p_Synergistota	CHJ-BPD/DS+	MAM-I	10	139691	7.158657322232642e-05
1569	18B	Bacteria|p_Tenericutes	CHJ-BPD/DS+	MAM-I	12	139691	8.59038878667917e-05
1570	18B	Bacteria|p_Verrucomicrobia	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1571	18B	Bacteria|p_Verrucomicrobiota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1572	18B	Bacteria|p_WPS-2	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1573	18B	Eukaryota	CHJ-BPD/DS+	MAM-I	0	139691	0.0
1575	18C	Archaea|p_Crenarchaeota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1576	18C	Archaea|p_Euryarchaeota	CHJ-BPD/DS+	MAMLI	1	248617	4.022251093046734e-06
1577	18C	Archaea|p_Halobacterota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1578	18C	Archaea|p_Thermoplasmatota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1579	18C	Bacteria	CHJ-BPD/DS+	MAMLI	300	248617	0.0012066753279140203
1580	18C	Bacteria|p_Acidobacteriota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1581	18C	Bacteria|p_Actinobacteria	CHJ-BPD/DS+	MAMLI	833	248617	0.00335053516050793
1582	18C	Bacteria|p_Actinobacteriota	CHJ-BPD/DS+	MAMLI	1191	248617	0.0047905010518186604
1583	18C	Bacteria|p_Bacteroidetes	CHJ-BPD/DS+	MAMLI	11	248617	4.424476202351408e-05
1584	18C	Bacteria|p_Bacteroidota	CHJ-BPD/DS+	MAMLI	39309	248617	0.15811066821657407
1585	18C	Bacteria|p_Bdellovibrionota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1586	18C	Bacteria|p_Caldatribacteriota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1587	18C	Bacteria|p_Caldisericota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1588	18C	Bacteria|p_Campylobacterota	CHJ-BPD/DS+	MAMLI	15775	248617	0.06345101099281224
1589	18C	Bacteria|p_Chloroflexi	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1590	18C	Bacteria|p_Cloacimonadota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1591	18C	Bacteria|p_Cyanobacteria	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1592	18C	Bacteria|p_Dadabacteria	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1593	18C	Bacteria|p_Deferribacterota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1594	18C	Bacteria|p_Deinococcota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1595	18C	Bacteria|p_Desulfobacterota	CHJ-BPD/DS+	MAMLI	1500	248617	0.006033376639570102
1596	18C	Bacteria|p_Elusimicrobiota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1597	18C	Bacteria|p_Entotheonellaeota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1598	18C	Bacteria|p_Fibrobacteres	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1599	18C	Bacteria|p_Fibrobacterota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1600	18C	Bacteria|p_Firmicutes	CHJ-BPD/DS+	MAMLI	10398	248617	0.04182336686549994
1601	18C	Bacteria|p_Fusobacteria	CHJ-BPD/DS+	MAMLI	19	248617	7.642277076788796e-05
1602	18C	Bacteria|p_Fusobacteriota	CHJ-BPD/DS+	MAMLI	48563	248617	0.19533257983162858
1603	18C	Bacteria|p_Gemmatimonadota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1604	18C	Bacteria|p_Latescibacterota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1605	18C	Bacteria|p_Methylomirabilota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1606	18C	Bacteria|p_Myxococcota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1607	18C	Bacteria|p_NB1-j	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1608	18C	Bacteria|p_Nitrospirota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1609	18C	Bacteria|p_Patescibacteria	CHJ-BPD/DS+	MAMLI	2	248617	8.044502186093468e-06
1610	18C	Bacteria|p_Planctomycetota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1611	18C	Bacteria|p_Proteobacteria	CHJ-BPD/DS+	MAMLI	130624	248617	0.5254025267781367
1612	18C	Bacteria|p_Spirochaetota	CHJ-BPD/DS+	MAMLI	5	248617	2.011125546523367e-05
1613	18C	Bacteria|p_Synergistota	CHJ-BPD/DS+	MAMLI	38	248617	0.00015284554153577592
1614	18C	Bacteria|p_Tenericutes	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1615	18C	Bacteria|p_Verrucomicrobia	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1616	18C	Bacteria|p_Verrucomicrobiota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1617	18C	Bacteria|p_WPS-2	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1618	18C	Eukaryota	CHJ-BPD/DS+	MAMLI	0	248617	0.0
1620	18D	Archaea|p_Crenarchaeota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1621	18D	Archaea|p_Euryarchaeota	CHJ-BPD/DS+	MAM-D	6	188938	3.1756449205559494e-05
1622	18D	Archaea|p_Halobacterota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1623	18D	Archaea|p_Thermoplasmatota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1624	18D	Bacteria	CHJ-BPD/DS+	MAM-D	43	188938	0.00022758788597317638
1625	18D	Bacteria|p_Acidobacteriota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1626	18D	Bacteria|p_Actinobacteria	CHJ-BPD/DS+	MAM-D	1222	188938	0.006467730154865617
1627	18D	Bacteria|p_Actinobacteriota	CHJ-BPD/DS+	MAM-D	3497	188938	0.018508717145306927
1628	18D	Bacteria|p_Bacteroidetes	CHJ-BPD/DS+	MAM-D	12	188938	6.351289841111899e-05
1629	18D	Bacteria|p_Bacteroidota	CHJ-BPD/DS+	MAM-D	34996	188938	0.18522478273296003
1630	18D	Bacteria|p_Bdellovibrionota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1631	18D	Bacteria|p_Caldatribacteriota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1632	18D	Bacteria|p_Caldisericota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1633	18D	Bacteria|p_Campylobacterota	CHJ-BPD/DS+	MAM-D	9806	188938	0.05190062348495274
1634	18D	Bacteria|p_Chloroflexi	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1635	18D	Bacteria|p_Cloacimonadota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1636	18D	Bacteria|p_Cyanobacteria	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1637	18D	Bacteria|p_Dadabacteria	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1638	18D	Bacteria|p_Deferribacterota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1639	18D	Bacteria|p_Deinococcota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1640	18D	Bacteria|p_Desulfobacterota	CHJ-BPD/DS+	MAM-D	1414	188938	0.007483936529443521
1641	18D	Bacteria|p_Elusimicrobiota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1642	18D	Bacteria|p_Entotheonellaeota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1643	18D	Bacteria|p_Fibrobacteres	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1644	18D	Bacteria|p_Fibrobacterota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1645	18D	Bacteria|p_Firmicutes	CHJ-BPD/DS+	MAM-D	19598	188938	0.10372714858842583
1646	18D	Bacteria|p_Fusobacteria	CHJ-BPD/DS+	MAM-D	288	188938	0.0015243095618668557
1647	18D	Bacteria|p_Fusobacteriota	CHJ-BPD/DS+	MAM-D	76350	188938	0.40410081614074456
1648	18D	Bacteria|p_Gemmatimonadota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1649	18D	Bacteria|p_Latescibacterota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1650	18D	Bacteria|p_Methylomirabilota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1651	18D	Bacteria|p_Myxococcota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1652	18D	Bacteria|p_NB1-j	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1653	18D	Bacteria|p_Nitrospirota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1654	18D	Bacteria|p_Patescibacteria	CHJ-BPD/DS+	MAM-D	2	188938	1.0585483068519831e-05
1655	18D	Bacteria|p_Planctomycetota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1656	18D	Bacteria|p_Proteobacteria	CHJ-BPD/DS+	MAM-D	41667	188938	0.2205326615080079
1657	18D	Bacteria|p_Spirochaetota	CHJ-BPD/DS+	MAM-D	9	188938	4.763467380833924e-05
1658	18D	Bacteria|p_Synergistota	CHJ-BPD/DS+	MAM-D	22	188938	0.00011644031375371815
1659	18D	Bacteria|p_Tenericutes	CHJ-BPD/DS+	MAM-D	6	188938	3.1756449205559494e-05
1660	18D	Bacteria|p_Verrucomicrobia	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1661	18D	Bacteria|p_Verrucomicrobiota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1662	18D	Bacteria|p_WPS-2	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1663	18D	Eukaryota	CHJ-BPD/DS+	MAM-D	0	188938	0.0
1665	18F	Archaea|p_Crenarchaeota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1666	18F	Archaea|p_Euryarchaeota	CHJ-BPD/DS+	Fecal	1	191844	5.21256854527637e-06
1667	18F	Archaea|p_Halobacterota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1668	18F	Archaea|p_Thermoplasmatota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1669	18F	Bacteria	CHJ-BPD/DS+	Fecal	265	191844	0.0013813306644982382
1670	18F	Bacteria|p_Acidobacteriota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1671	18F	Bacteria|p_Actinobacteria	CHJ-BPD/DS+	Fecal	259	191844	0.0013500552532265799
1672	18F	Bacteria|p_Actinobacteriota	CHJ-BPD/DS+	Fecal	2010	191844	0.010477262776005504
1673	18F	Bacteria|p_Bacteroidetes	CHJ-BPD/DS+	Fecal	5	191844	2.606284272638185e-05
1674	18F	Bacteria|p_Bacteroidota	CHJ-BPD/DS+	Fecal	24811	191844	0.129329038176852
1675	18F	Bacteria|p_Bdellovibrionota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1676	18F	Bacteria|p_Caldatribacteriota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1677	18F	Bacteria|p_Caldisericota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1678	18F	Bacteria|p_Campylobacterota	CHJ-BPD/DS+	Fecal	3950	191844	0.020589645753841663
1679	18F	Bacteria|p_Chloroflexi	CHJ-BPD/DS+	Fecal	0	191844	0.0
1680	18F	Bacteria|p_Cloacimonadota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1681	18F	Bacteria|p_Cyanobacteria	CHJ-BPD/DS+	Fecal	0	191844	0.0
1682	18F	Bacteria|p_Dadabacteria	CHJ-BPD/DS+	Fecal	0	191844	0.0
1683	18F	Bacteria|p_Deferribacterota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1684	18F	Bacteria|p_Deinococcota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1685	18F	Bacteria|p_Desulfobacterota	CHJ-BPD/DS+	Fecal	5131	191844	0.026745689205813057
1686	18F	Bacteria|p_Elusimicrobiota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1687	18F	Bacteria|p_Entotheonellaeota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1688	18F	Bacteria|p_Fibrobacteres	CHJ-BPD/DS+	Fecal	0	191844	0.0
1689	18F	Bacteria|p_Fibrobacterota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1690	18F	Bacteria|p_Firmicutes	CHJ-BPD/DS+	Fecal	7354	191844	0.038333229081962426
1691	18F	Bacteria|p_Fusobacteria	CHJ-BPD/DS+	Fecal	185	191844	0.0009643251808761286
1692	18F	Bacteria|p_Fusobacteriota	CHJ-BPD/DS+	Fecal	33780	191844	0.1760805654594358
1693	18F	Bacteria|p_Gemmatimonadota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1694	18F	Bacteria|p_Latescibacterota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1695	18F	Bacteria|p_Methylomirabilota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1696	18F	Bacteria|p_Myxococcota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1697	18F	Bacteria|p_NB1-j	CHJ-BPD/DS+	Fecal	0	191844	0.0
1698	18F	Bacteria|p_Nitrospirota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1699	18F	Bacteria|p_Patescibacteria	CHJ-BPD/DS+	Fecal	897	191844	0.004675673985112904
1700	18F	Bacteria|p_Planctomycetota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1701	18F	Bacteria|p_Proteobacteria	CHJ-BPD/DS+	Fecal	112820	191844	0.5880819832780801
1702	18F	Bacteria|p_Spirochaetota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1703	18F	Bacteria|p_Synergistota	CHJ-BPD/DS+	Fecal	351	191844	0.001829611559392006
1704	18F	Bacteria|p_Tenericutes	CHJ-BPD/DS+	Fecal	25	191844	0.00013031421363190925
1705	18F	Bacteria|p_Verrucomicrobia	CHJ-BPD/DS+	Fecal	0	191844	0.0
1706	18F	Bacteria|p_Verrucomicrobiota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1707	18F	Bacteria|p_WPS-2	CHJ-BPD/DS+	Fecal	0	191844	0.0
1708	18F	Eukaryota	CHJ-BPD/DS+	Fecal	0	191844	0.0
1710	19A	Archaea|p_Crenarchaeota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1711	19A	Archaea|p_Euryarchaeota	CHJ-BPD/DS+	MAM-J	1659	192272	0.00862840143130565
1712	19A	Archaea|p_Halobacterota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1713	19A	Archaea|p_Thermoplasmatota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1714	19A	Bacteria	CHJ-BPD/DS+	MAM-J	11	192272	5.7210618290754766e-05
1715	19A	Bacteria|p_Acidobacteriota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1716	19A	Bacteria|p_Actinobacteria	CHJ-BPD/DS+	MAM-J	230	192272	0.0011962220188066906
1717	19A	Bacteria|p_Actinobacteriota	CHJ-BPD/DS+	MAM-J	18123	192272	0.09425709411666805
1718	19A	Bacteria|p_Bacteroidetes	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1719	19A	Bacteria|p_Bacteroidota	CHJ-BPD/DS+	MAM-J	1499	192272	0.007796246983440127
1720	19A	Bacteria|p_Bdellovibrionota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1721	19A	Bacteria|p_Caldatribacteriota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1722	19A	Bacteria|p_Caldisericota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1723	19A	Bacteria|p_Campylobacterota	CHJ-BPD/DS+	MAM-J	6969	192272	0.03624552716984272
1724	19A	Bacteria|p_Chloroflexi	CHJ-BPD/DS+	MAM-J	89	192272	0.00046288591162519765
1725	19A	Bacteria|p_Cloacimonadota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1726	19A	Bacteria|p_Cyanobacteria	CHJ-BPD/DS+	MAM-J	616	192272	0.0032037946242822668
1727	19A	Bacteria|p_Dadabacteria	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1728	19A	Bacteria|p_Deferribacterota	CHJ-BPD/DS+	MAM-J	3	192272	1.5602895897478573e-05
1729	19A	Bacteria|p_Deinococcota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1730	19A	Bacteria|p_Desulfobacterota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1731	19A	Bacteria|p_Elusimicrobiota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1732	19A	Bacteria|p_Entotheonellaeota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1733	19A	Bacteria|p_Fibrobacteres	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1734	19A	Bacteria|p_Fibrobacterota	CHJ-BPD/DS+	MAM-J	20	192272	0.00010401930598319048
1735	19A	Bacteria|p_Firmicutes	CHJ-BPD/DS+	MAM-J	140031	192272	0.7282963718066073
1736	19A	Bacteria|p_Fusobacteria	CHJ-BPD/DS+	MAM-J	191	192272	0.0009933843721394691
1737	19A	Bacteria|p_Fusobacteriota	CHJ-BPD/DS+	MAM-J	257	192272	0.0013366480818839976
1738	19A	Bacteria|p_Gemmatimonadota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1739	19A	Bacteria|p_Latescibacterota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1740	19A	Bacteria|p_Methylomirabilota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1741	19A	Bacteria|p_Myxococcota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1742	19A	Bacteria|p_NB1-j	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1743	19A	Bacteria|p_Nitrospirota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1744	19A	Bacteria|p_Patescibacteria	CHJ-BPD/DS+	MAM-J	304	192272	0.0015810934509444953
1745	19A	Bacteria|p_Planctomycetota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1746	19A	Bacteria|p_Proteobacteria	CHJ-BPD/DS+	MAM-J	12658	192272	0.06583381875676125
1747	19A	Bacteria|p_Spirochaetota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1748	19A	Bacteria|p_Synergistota	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1749	19A	Bacteria|p_Tenericutes	CHJ-BPD/DS+	MAM-J	0	192272	0.0
1750	19A	Bacteria|p_Verrucomicrobia	CHJ-BPD/DS+	MAM-J	348	192272	0.0018099359241075144
1751	19A	Bacteria|p_Verrucomicrobiota	CHJ-BPD/DS+	MAM-J	401	192272	0.0020855870849629692
